Unique_ID,holeid,from,to,Class,As_trunc_flag,As_clean,As_missing_flag,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_trunc_flag,S_clean,S_missing_flag,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A06212,SOLVE021,881,891.0,A,0,9.2,1,0,0.03,0,0,250.4,0,0,82100.0,0,0,4.0,0,0,8.8,0,0,43920.0,0,0,33.4,0
A04949,SOLVE021,891,901.0,A,0,9.2,1,0,0.062,0,0,456.6,0,0,70120.0,0,0,3.0,0,0,8.4,0,0,36260.0,0,0,36.4,0
A06419,SOLVE021,901,911.0,A,0,9.2,1,0,0.026,0,0,176.4,0,0,53820.0,0,0,4.2,0,0,7.2,0,0,41520.0,0,0,26.6,0
A05409,SOLVE021,911,921.0,A,0,9.2,1,0,0.048,0,0,115.6,0,0,56560.0,0,0,5.0,0,0,6.0,0,0,43820.0,0,0,36.8,0
A05818,SOLVE021,921,931.0,A,0,9.2,1,0,0.038,0,0,113.8,0,0,77420.0,0,0,4.4,0,0,8.0,0,0,63940.0,0,0,37.2,0
A06224,SOLVE021,931,941.0,A,0,9.2,1,0,0.03,0,0,68.2,0,0,74000.0,0,0,5.4,0,0,6.0,0,0,59460.0,0,0,32.8,0
A06227,SOLVE021,941,951.0,A,0,9.2,1,0,0.03,0,0,323.4,0,0,62780.0,0,0,3.6,0,0,2.8,0,0,35720.0,0,0,28.6,0
A05951,SOLVE021,951,961.0,A,0,9.2,1,0,0.035,0,0,215.4,0,0,53800.0,0,0,3.4,0,0,6.8,0,0,36980.0,0,0,34.0,0
A06671,SOLVE021,961,971.0,A,0,9.2,1,0,0.022,0,0,149.8,0,0,63220.0,0,0,3.2,0,0,3.2,0,0,31290.0,0,0,23.0,0
A06431,SOLVE021,971,981.0,A,0,9.2,1,0,0.026,0,0,201.4,0,0,73700.0,0,0,3.4,0,0,3.2,0,0,35620.0,0,0,28.6,0
A07252,SOLVE021,981,991.0,A,0,9.2,1,0,0.014,0,0,113.6,0,0,67260.0,0,0,3.6,0,0,2.4,0,0,14590.0,0,0,33.2,0
A03020,SOLVE021,991,1001.0,A,0,9.2,1,0,0.184,0,0,88.0,0,0,44240.0,0,0,2.6,0,0,2.0,0,0,8960.0,0,0,45.6,0
A06230,SOLVE021,1001,1011.0,A,0,9.2,1,0,0.03,0,0,125.8,0,0,51480.0,0,0,3.6,0,0,4.0,0,0,4330.0,0,0,34.0,0
A06808,SOLVE021,1011,1021.0,A,0,9.2,1,0,0.02,0,0,168.0,0,0,53420.0,0,0,1.2,0,0,5.2,0,0,5570.0,0,0,35.4,0
A05640,SOLVE021,1021,1031.0,A,0,9.2,1,0,0.042,0,0,116.8,0,0,42160.0,0,0,1.0,0,0,4.0,0,0,4350.0,0,0,26.4,0
A06232,SOLVE021,1031,1041.0,A,0,9.2,1,0,0.03,0,0,141.0,0,0,37920.0,0,0,2.6,0,0,4.8,0,0,18000.0,0,0,34.4,0
A06234,SOLVE021,1041,1051.0,A,0,9.2,1,0,0.03,0,0,149.2,0,0,47420.0,0,0,1.6,0,0,3.6,0,0,7460.0,0,0,32.0,0
A04964,SOLVE021,1051,1061.0,A,0,9.2,1,0,0.062,0,0,131.8,0,0,38500.0,0,0,3.8,0,0,2.0,0,0,8570.0,0,0,38.2,0
A06948,SOLVE021,1061,1071.0,A,0,9.2,1,0,0.018,0,0,105.6,0,0,25040.0,0,0,2.4,0,0,6.8,0,0,6480.0,0,0,97.6,0
A06745,SOLVE021,1071,1081.0,A,0,9.2,1,0,0.021,0,0,70.8,0,0,21580.0,0,0,1.6,0,0,12.8,0,0,3140.0,0,0,81.8,0
A07611,SOLVE021,1081,1091.0,A,0,9.2,1,0,0.01,0,0,185.0,0,0,31920.0,0,0,1.4,0,0,22.6,0,0,7940.0,0,0,171.6,0
A07521,SOLVE021,1091,1101.0,A,0,9.2,1,0,0.011,0,0,127.8,0,0,31660.0,0,0,1.8,0,0,9.6,0,0,5760.0,0,0,87.4,0
A06953,SOLVE021,1101,1111.0,A,0,9.2,1,0,0.018,0,0,56.0,0,0,29000.0,0,0,1.4,0,0,9.2,0,0,1650.0,0,0,34.0,0
A06330,SOLVE021,1111,1121.0,A,0,9.2,1,0,0.028,0,0,41.6,0,0,35040.0,0,0,2.4,0,0,5.2,0,0,2460.0,0,0,44.4,0
A05916,SOLVE021,1121,1131.0,A,0,9.2,1,0,0.036,0,0,69.6,0,0,38560.0,0,0,2.6,0,0,4.4,0,0,260.0,0,0,28.4,0
A06817,SOLVE021,1131,1141.0,A,0,9.2,1,0,0.02,0,0,41.4,0,0,33680.0,0,0,2.0,0,0,6.8,0,0,1046.0,0,0,50.8,0
A06105,SOLVE025,251,261.0,A,0,9.2,1,0,0.032,0,0,1132.0,0,0,45520.0,0,0,12.0,0,0,3.6,0,0,788.0,0,0,33.6,0
A05706,SOLVE025,261,271.0,A,0,9.2,1,0,0.04,0,0,770.0,0,0,63280.0,0,0,16.2,0,0,5.2,0,0,818.0,0,0,31.0,0
A05618,SOLVE025,271,281.0,A,0,9.2,1,0,0.042,0,0,824.0,0,0,66400.0,0,0,29.8,0,0,4.0,0,0,608.0,0,0,31.2,0
A05128,SOLVE025,281,291.0,A,0,9.2,1,0,0.056,0,0,1548.0,0,0,48320.0,0,0,75.8,0,0,6.8,0,0,2076.0,0,0,39.8,0
A05011,SOLVE025,291,301.0,A,0,9.2,1,0,0.06,0,0,2040.0,0,0,29080.0,0,0,62.4,0,0,7.2,0,0,4330.0,0,0,34.2,0
A05071,SOLVE025,301,311.0,A,0,9.2,1,0,0.058,0,0,1850.0,0,0,42380.0,0,0,42.6,0,0,8.0,0,0,3360.0,0,0,49.0,0
A04495,SOLVE025,311,321.0,A,0,9.2,1,0,0.08,0,0,1780.0,0,0,68480.0,0,0,43.4,0,0,5.6,0,0,2830.0,0,0,36.2,0
A04588,SOLVE025,321,331.0,A,0,9.2,1,0,0.076,0,0,1320.0,0,0,66300.0,0,0,47.4,0,0,8.8,0,0,1730.0,0,0,34.2,0
A04767,SOLVE025,331,341.0,A,0,9.2,1,0,0.068,0,0,1460.0,0,0,68180.0,0,0,59.0,0,0,3.6,0,0,1520.0,0,0,33.0,0
A05781,SOLVE025,341,351.0,A,0,9.2,1,0,0.038,0,0,1165.0,0,0,62720.0,0,0,46.2,0,0,4.4,0,0,1113.0,0,0,37.6,0
A04436,SOLVE025,351,361.0,A,0,9.2,1,0,0.082,0,0,1540.0,0,0,51640.0,0,0,31.6,0,0,5.2,0,0,2280.0,0,0,53.0,0
A04233,SOLVE025,361,371.0,A,0,9.2,1,0,0.092,0,0,1340.0,0,0,53340.0,0,0,30.8,0,0,3.6,0,0,1350.0,0,0,58.2,0
A04016,SOLVE025,371,381.0,A,0,9.2,1,0,0.104,0,0,1700.0,0,0,54120.0,0,0,44.2,0,0,4.0,0,0,1740.0,0,0,58.6,0
A02642,SOLVE025,381,391.0,A,0,9.2,1,0,0.228,0,0,2290.0,0,0,59940.0,0,0,66.0,0,0,4.0,0,0,2180.0,0,0,59.4,0
A04434,SOLVE025,391,401.0,A,0,9.2,1,0,0.082,0,0,1510.0,0,0,68980.0,0,0,46.0,0,0,5.2,0,0,1240.0,0,0,58.0,0
A04814,SOLVE025,911,921.0,A,0,9.2,1,0,0.066,0,0,1150.0,0,0,60880.0,0,0,27.6,0,0,2.0,0,0,2330.0,0,0,33.2,0
A03527,SOLVE025,921,931.0,A,0,9.2,1,0,0.138,0,0,2130.0,0,0,58420.0,0,0,33.2,0,0,4.0,0,0,3030.0,0,0,40.6,0
A03753,SOLVE025,931,941.0,A,0,9.2,1,0,0.12,0,0,2330.0,0,0,62780.0,0,0,33.2,0,0,5.2,0,0,9210.0,0,0,53.8,0
A04235,SOLVE025,941,951.0,A,0,9.2,1,0,0.092,0,0,1650.0,0,0,53160.0,0,0,15.2,0,0,2.0,0,0,6010.0,0,0,34.6,0
A05184,SOLVE025,951,961.0,A,0,9.2,1,0,0.054,0,0,878.0,0,0,61600.0,0,0,11.4,0,0,2.0,0,0,6498.0,0,0,27.4,0
A05566,SOLVE026,191,201.0,B,0,9.2,1,0,0.044,0,0,62.4,0,0,26140.0,0,0,1.0,0,0,5.2,0,0,2510.0,0,0,50.0,0
A04740,SOLVE026,201,211.0,B,0,9.2,1,0,0.07,0,0,157.1,0,0,28580.0,0,0,1.0,0,0,5.4,0,0,5930.0,0,0,72.0,0
A05098,SOLVE026,211,221.0,B,0,9.2,1,0,0.058,0,0,10.5,0,0,17690.0,0,0,1.6,0,0,5.4,0,0,9760.0,0,0,48.0,0
A06753,SOLVE026,221,231.0,B,0,9.2,1,0,0.021,0,0,23.6,0,0,8480.0,0,0,1.4,0,0,6.0,0,0,1888.0,0,0,38.6,0
A05954,SOLVE026,231,241.0,B,0,9.2,1,0,0.035,0,0,11.8,0,0,33120.0,0,0,3.4,0,0,8.8,0,0,30800.0,0,0,42.8,0
A05926,SOLVE026,241,251.0,A,0,9.2,1,0,0.036,0,0,12.8,0,0,15940.0,0,0,10.4,0,0,9.6,0,0,8840.0,0,0,43.8,0
A05491,SOLVE026,251,261.0,A,0,9.2,1,0,0.046,0,0,18.0,0,0,18450.0,0,0,2.4,0,0,7.6,0,0,10540.0,0,0,57.4,0
A08517,SOLVE026,261,271.0,A,0,9.2,1,1,0.0035355339059327372,0,0,109.2,0,0,19140.0,0,0,3.2,0,0,18.4,0,0,12820.0,0,0,47.4,0
A06064,SOLVE026,271,281.0,A,0,9.2,1,0,0.033,0,0,157.2,0,0,25360.0,0,0,1.4,0,0,20.4,0,0,9980.0,0,0,90.8,0
A02933,SOLVE026,281,291.0,A,0,9.2,1,0,0.193,0,0,25.8,0,0,22240.0,0,0,1.6,0,0,6.6,0,0,6100.0,0,0,64.8,0
A06376,SOLVE026,291,301.0,A,0,9.2,1,0,0.027,0,0,1259.8,0,0,19040.0,0,0,10.6,0,0,6.2,0,0,4286.0,0,0,68.6,0
A07444,SOLVE026,301,311.0,A,0,9.2,1,0,0.012,0,0,1070.2,0,0,27000.0,0,0,23.8,0,0,8.4,0,0,2480.0,0,0,105.4,0
A07185,SOLVE026,311,321.0,A,0,9.2,1,0,0.015,0,0,1006.0,0,0,35480.0,0,0,13.4,0,0,9.4,0,0,810.0,0,0,67.8,0
A07864,SOLVE026,321,331.0,A,0,9.2,1,0,0.008,0,0,726.0,0,0,16240.0,0,0,32.0,0,0,7.2,0,0,588.0,0,0,36.6,0
A06167,SOLVE026,331,341.0,A,0,9.2,1,0,0.031,0,0,749.0,0,0,21140.0,0,0,36.0,0,0,7.6,0,0,722.0,0,0,41.2,0
A04905,SOLVE026,341,351.0,A,0,9.2,1,0,0.064,0,0,1348.0,0,0,18980.0,0,0,47.6,0,0,397.4,0,0,2080.0,0,0,800.8,0
A06373,SOLVE026,351,361.0,A,0,9.2,1,0,0.027,0,0,808.0,0,0,31420.0,0,0,20.4,0,0,16.6,0,0,706.0,0,0,51.8,0
A06273,SOLVE026,361,371.0,A,0,9.2,1,0,0.029,0,0,460.6,0,0,46120.0,0,0,12.8,0,0,2.6,0,0,155.0,0,0,67.6,0
A05275,SOLVE026,371,381.0,A,0,9.2,1,0,0.052,0,0,1839.0,0,0,55080.0,0,0,21.8,0,0,4.4,0,0,1904.0,0,0,53.8,0
A05672,SOLVE026,381,391.0,A,0,9.2,1,0,0.041,0,0,859.0,0,0,60820.0,0,0,19.6,0,0,5.4,0,0,594.0,0,0,52.8,0
A06130,SOLVE026,391,401.0,A,0,9.2,1,0,0.032,0,0,126.2,0,0,45860.0,0,0,4.2,0,0,6.2,0,0,627.0,0,0,70.2,0
A05906,SOLVE026,401,411.0,A,0,9.2,1,0,0.036,0,0,320.6,0,0,51440.0,0,0,17.0,0,0,6.8,0,0,7551.0,0,0,100.6,0
A06432,SOLVE026,411,421.0,A,0,9.2,1,0,0.026,0,0,260.2,0,0,42300.0,0,0,24.4,0,0,135.0,0,0,11230.0,0,0,263.0,0
A06324,SOLVE026,421,431.0,A,0,9.2,1,0,0.028,0,0,217.6,0,0,49080.0,0,0,6.2,0,0,185.4,0,0,6050.0,0,0,466.8,0
A06551,SOLVE026,431,441.0,A,0,9.2,1,0,0.024,0,0,1143.6,0,0,57540.0,0,0,13.6,0,0,100.4,0,0,5014.0,0,0,156.6,0
A07249,SOLVE026,441,451.0,A,0,9.2,1,0,0.014,0,0,209.0,0,0,50160.0,0,0,3.4,0,0,3.6,0,0,1099.0,0,0,57.8,0
A06060,SOLVE026,451,461.0,A,0,9.2,1,0,0.033,0,0,10.1,0,0,36960.0,0,0,4.4,0,0,25.2,0,0,11680.0,0,0,65.8,0
A06015,SOLVE026,461,471.0,A,0,9.2,1,0,0.034,0,0,38.9,0,0,31440.0,0,0,11.8,0,0,2.6,0,0,5820.0,0,0,55.4,0
A05820,SOLVE026,471,481.0,A,0,9.2,1,0,0.038,0,0,456.0,0,0,37340.0,0,0,17.8,0,0,4.2,0,0,5460.0,0,0,77.0,0
A04030,SOLVE026,481,491.0,A,0,9.2,1,0,0.104,0,0,922.0,0,0,49620.0,0,0,8.8,0,0,296.6,0,0,10610.0,0,0,334.2,0
A07425,SOLVE026,491,501.0,A,0,9.2,1,0,0.012,0,0,115.4,0,0,45960.0,0,0,10.0,0,0,4.4,0,0,5410.0,0,0,91.8,0
A07725,SOLVE026,501,511.0,A,0,9.2,1,0,0.009,0,0,190.6,0,0,48220.0,0,0,6.8,0,0,2.2,0,0,2280.0,0,0,76.0,0
A07846,SOLVE026,511,521.0,A,0,9.2,1,0,0.008,0,0,354.8,0,0,50760.0,0,0,18.0,0,0,4.0,0,0,1800.0,0,0,70.8,0
A06495,SOLVE026,521,531.0,A,0,9.2,1,0,0.025,0,0,467.0,0,0,48460.0,0,0,25.2,0,0,2.6,0,0,3270.0,0,0,61.8,0
A08415,SOLVE026,531,541.0,A,0,9.2,1,1,0.0035355339059327372,0,0,664.0,0,0,46660.0,0,0,21.2,0,0,1.0,0,0,2310.0,0,0,46.0,0
A07333,SOLVE026,541,551.0,A,0,9.2,1,0,0.013,0,0,686.0,0,0,51980.0,0,0,27.8,0,0,2.8,0,0,3504.0,0,0,48.0,0
A07845,SOLVE026,551,561.0,A,0,9.2,1,0,0.008,0,0,175.8,0,0,50680.0,0,0,5.2,0,0,2.2,0,0,5490.0,0,0,35.4,0
A07415,SOLVE026,561,571.0,A,0,9.2,1,0,0.012,0,0,384.0,0,0,44860.0,0,0,7.2,0,0,2.8,0,0,846.0,0,0,26.6,0
A06057,SOLVE026,571,581.0,A,0,9.2,1,0,0.033,0,0,1219.0,0,0,47720.0,0,0,23.8,0,0,114.8,0,0,12390.0,0,0,207.2,0
A06800,SOLVE026,581,591.0,A,0,9.2,1,0,0.02,0,0,816.0,0,0,38700.0,0,0,27.4,0,0,2.8,0,0,10430.0,0,0,45.0,0
A07000,SOLVE026,591,601.0,A,0,9.2,1,0,0.017,0,0,1172.0,0,0,47400.0,0,0,53.8,0,0,3.2,0,0,3970.0,0,0,55.6,0
A06798,SOLVE026,601,611.0,A,0,9.2,1,0,0.02,0,0,241.0,0,0,48060.0,0,0,18.0,0,0,6.8,0,0,12900.0,0,0,60.0,0
A04597,SOLVE026,611,621.0,A,0,9.2,1,0,0.076,0,0,498.0,0,0,53120.0,0,0,25.6,0,0,23.2,0,0,9334.0,0,0,38.6,0
A07716,SOLVE026,621,631.0,A,0,9.2,1,0,0.009,0,0,430.0,0,0,51980.0,0,0,29.2,0,0,4.0,0,0,6238.0,0,0,49.4,0
A06791,SOLVE026,631,641.0,A,0,9.2,1,0,0.02,0,0,1080.0,0,0,57240.0,0,0,64.8,0,0,3.4,0,0,3080.0,0,0,49.6,0
A06494,SOLVE026,641,651.0,A,0,9.2,1,0,0.025,0,0,1292.0,0,0,72340.0,0,0,57.6,0,0,2.2,0,0,1127.0,0,0,29.2,0
A06360,SOLVE026,651,661.0,A,0,9.2,1,0,0.027,0,0,878.0,0,0,58480.0,0,0,31.0,0,0,4.0,0,0,1076.0,0,0,23.0,0
A06053,SOLVE026,661,671.0,A,0,9.2,1,0,0.033,0,0,1062.0,0,0,58740.0,0,0,90.0,0,0,2.8,0,0,2100.0,0,0,28.4,0
A07708,SOLVE026,671,681.0,A,0,9.2,1,0,0.009,0,0,366.0,0,0,41740.0,0,0,33.0,0,0,2.2,0,0,1866.0,0,0,24.0,0
A07069,SOLVE026,681,691.0,A,0,9.2,1,0,0.016,0,0,936.0,0,0,46020.0,0,0,23.4,0,0,2.0,0,0,1902.0,0,0,24.8,0
A05703,SOLVE026,691,701.0,A,0,9.2,1,0,0.04,0,0,1372.0,0,0,39860.0,0,0,36.6,0,0,10.0,0,0,4630.0,0,0,47.0,0
A03582,SOLVE026,701,711.0,A,0,9.2,1,0,0.134,0,0,2500.0,0,0,49020.0,1,0,4.4,1,0,4.6,1,0,3636.0,1,0,38.2,1
A04098,SOLVE026,711,721.0,A,0,9.2,1,0,0.1,0,0,1876.0,0,0,39260.0,0,0,178.0,0,0,3.2,0,0,2750.0,0,0,36.2,0
A05183,SOLVE026,721,731.0,A,0,9.2,1,0,0.054,0,0,608.0,0,0,40800.0,0,0,110.2,0,0,4.6,0,0,852.0,0,0,35.6,0
A03720,SOLVE026,731,741.0,A,0,5.0,0,0,0.122,0,0,1881.2,0,0,35440.0,0,0,133.0,0,0,6.0,0,0,2770.0,0,0,43.4,0
A06710,SOLVE027,131,141.0,B,0,9.2,1,0,0.022,0,0,22.1,0,0,19720.0,0,0,1.6,0,0,8.0,0,0,6233.0,0,0,61.6,0
A05860,SOLVE027,141,151.0,B,0,9.2,1,0,0.037,0,0,222.0,0,0,33400.0,0,0,1.2,0,0,5.6,0,0,2000.0,0,0,56.4,0
A06042,SOLVE027,151,161.0,B,0,9.2,1,0,0.034,0,0,489.2,0,0,30660.0,0,0,1.2,0,0,6.8,0,0,1418.0,0,0,47.0,0
A06835,SOLVE027,161,171.0,B,0,9.2,1,0,0.02,0,0,178.2,0,0,26400.0,0,0,2.4,0,0,14.4,0,0,1280.0,0,0,48.8,0
A07465,SOLVE027,171,181.0,B,0,9.2,1,0,0.012,0,0,7.4,0,0,19260.0,0,0,2.6,0,0,9.2,0,0,335.0,0,0,32.8,0
A06462,SOLVE027,181,191.0,B,0,9.2,1,0,0.026,0,0,186.8,0,0,46900.0,0,0,1.6,0,0,7.2,0,0,3416.0,0,0,46.4,0
A07285,SOLVE027,191,201.0,B,0,9.2,1,0,0.014,0,0,36.8,0,0,50260.0,0,0,1.6,0,0,10.0,0,0,8920.0,0,0,42.6,0
A06460,SOLVE027,201,211.0,B,0,9.2,1,0,0.026,0,0,87.4,0,0,69580.0,0,0,3.4,0,0,17.6,0,0,39080.0,0,0,64.2,0
A07462,SOLVE027,211,221.0,B,0,9.2,1,0,0.012,0,0,44.2,0,0,35560.0,0,0,2.2,0,0,32.4,0,0,10760.0,0,0,76.2,0
A07116,SOLVE027,221,231.0,B,0,9.2,1,0,0.016,0,0,59.2,0,0,26820.0,0,0,1.8,0,0,6.8,0,0,306.0,0,0,49.6,0
A07358,SOLVE027,231,241.0,B,0,9.2,1,0,0.013,0,0,35.2,0,0,23880.0,0,0,1.6,0,0,6.2,0,0,310.0,0,0,34.6,0
A05155,SOLVE027,241,251.0,B,0,9.2,1,0,0.056,0,0,113.8,0,0,46000.0,0,0,2.2,0,0,14.4,0,0,3566.0,0,0,30.2,0
A06503,SOLVE027,251,261.0,B,0,9.2,1,0,0.025,0,0,123.4,0,0,37000.0,0,0,3.4,0,0,6.8,0,0,6278.0,0,0,33.0,0
A05838,SOLVE027,261,271.0,B,0,9.2,1,0,0.038,0,0,105.6,0,0,58080.0,0,0,1.4,0,0,12.4,0,0,22680.0,0,0,30.2,0
A06579,SOLVE027,271,281.0,B,0,9.2,1,0,0.024,0,0,127.2,0,0,59580.0,0,0,1.4,0,0,13.6,0,0,10130.0,0,0,39.2,0
A05217,SOLVE027,281,291.0,B,0,9.2,1,0,0.054,0,0,60.4,0,0,52760.0,0,0,1.8,0,0,10.8,0,0,1039.0,0,0,39.2,0
A05746,SOLVE027,291,301.0,B,0,9.2,1,0,0.04,0,0,72.4,0,0,47240.0,0,0,2.8,0,0,12.4,0,0,14645.0,0,0,30.6,0
A06149,SOLVE027,301,311.0,B,0,9.2,1,0,0.032,0,0,224.4,0,0,48580.0,0,0,1.2,0,0,11.6,0,0,2521.0,0,0,32.2,0
A05955,SOLVE027,311,321.0,B,0,9.2,1,0,0.035,0,0,328.2,0,0,29680.0,0,0,9.8,0,0,12.8,0,0,478.0,0,0,36.4,0
A05931,SOLVE027,321,331.0,B,0,9.2,1,0,0.036,0,0,628.2,0,0,60560.0,0,0,2.8,0,0,19.2,0,0,2444.0,0,0,41.6,0
A05493,SOLVE027,331,341.0,B,0,9.2,1,0,0.046,0,0,879.2,0,0,42560.0,0,0,6.4,0,0,8.4,0,0,1124.0,0,0,46.6,0
A06147,SOLVE027,341,351.0,B,0,9.2,1,0,0.032,0,0,717.6,0,0,41760.0,0,0,5.6,0,0,5.6,0,0,1744.0,0,0,36.4,0
A06821,SOLVE027,351,361.0,B,0,9.2,1,0,0.02,0,0,658.0,0,0,62680.0,0,0,1.8,0,0,4.4,0,0,593.0,0,0,33.0,0
A07029,SOLVE027,361,371.0,B,0,9.2,1,0,0.017,0,0,284.0,0,0,47080.0,0,0,3.6,0,0,1.6,0,0,107.0,0,0,30.0,0
A07452,SOLVE027,371,381.0,B,0,9.2,1,0,0.012,0,0,399.0,0,0,43880.0,0,0,9.4,0,0,2.2,0,0,237.0,0,0,31.4,0
A08533,SOLVE027,381,391.0,B,0,9.2,1,1,0.0035355339059327372,0,0,183.6,0,0,59020.0,0,0,4.2,0,0,1.6,0,0,163.0,0,0,36.2,0
A08531,SOLVE027,391,401.0,B,0,9.2,1,1,0.0035355339059327372,0,0,180.8,0,0,47220.0,0,0,1.2,0,0,1.0,0,0,103.0,0,0,30.2,0
A06449,SOLVE027,401,411.0,B,0,9.2,1,0,0.026,0,0,856.0,0,0,49980.0,0,0,11.0,0,0,4.0,0,0,1208.0,0,0,36.0,0
A05855,SOLVE027,411,421.0,B,0,9.2,1,0,0.037,0,0,594.0,0,0,51460.0,0,0,43.4,0,0,4.2,0,0,330.0,0,0,34.6,0
A05953,SOLVE027,421,431.0,A,0,9.2,1,0,0.035,0,0,290.4,0,0,43520.0,0,0,2.4,0,0,5.2,0,0,197.0,0,0,31.2,0
A06623,SOLVE027,431,441.0,A,0,9.2,1,0,0.023,0,0,238.0,0,0,43540.0,0,0,4.6,0,0,5.4,0,0,187.0,0,0,37.6,0
A06690,SOLVE027,441,451.0,A,0,9.2,1,0,0.022,0,0,642.0,0,0,58300.0,0,0,5.4,0,0,6.0,0,0,807.0,0,0,42.6,0
A06140,SOLVE027,451,461.0,A,0,9.2,1,0,0.032,0,0,471.0,0,0,33760.0,0,0,16.4,0,0,11.6,0,0,1260.0,0,0,38.2,0
A08504,SOLVE027,461,471.0,A,0,9.2,1,1,0.0035355339059327372,0,0,478.0,0,0,33440.0,0,0,26.8,0,0,7.0,0,0,844.0,0,0,32.8,0
A06880,SOLVE027,471,481.0,A,0,9.2,1,0,0.019,0,0,1310.0,0,0,57340.0,0,0,39.0,0,0,9.6,0,0,1420.0,0,0,45.2,0
A06331,SOLVE027,481,491.0,A,0,9.2,1,0,0.028,0,0,726.0,0,0,63780.0,0,0,42.6,0,0,8.4,0,0,614.0,0,0,22.2,0
A07022,SOLVE027,491,501.0,A,0,9.2,1,0,0.017,0,0,974.0,0,0,59500.0,0,0,46.0,0,0,6.2,0,0,1410.0,0,0,31.0,0
A06747,SOLVE027,501,511.0,A,0,9.2,1,0,0.021,0,0,601.0,0,0,56080.0,0,0,22.0,0,0,5.6,0,0,1350.0,0,0,27.4,0
A06950,SOLVE027,511,521.0,A,0,9.2,1,0,0.018,0,0,211.2,0,0,58180.0,0,0,9.0,0,0,3.2,0,0,177.0,0,0,26.6,0
A06679,SOLVE027,521,531.0,A,0,9.2,1,0,0.022,0,0,260.6,0,0,65260.0,0,0,6.8,0,0,8.2,0,0,1081.0,0,0,44.2,0
A07979,SOLVE027,531,541.0,A,0,9.2,1,0,0.007,0,0,82.4,0,0,47100.0,0,0,5.0,0,0,2.6,0,0,46.0,0,0,31.0,0
A07173,SOLVE027,541,551.0,A,0,9.2,1,0,0.015,0,0,217.6,0,0,54000.0,0,0,6.0,0,0,3.2,0,0,82.0,0,0,26.0,0
A05824,SOLVE027,551,561.0,A,0,9.2,1,0,0.038,0,0,618.0,0,0,49040.0,0,0,21.0,0,0,7.2,0,0,344.0,0,0,24.4,0
A05823,SOLVE027,561,571.0,A,0,9.2,1,0,0.038,0,0,988.0,0,0,60080.0,0,0,29.6,0,0,5.0,0,0,858.0,0,0,33.0,0
A06806,SOLVE027,571,581.0,A,0,9.2,1,0,0.02,0,0,308.0,0,0,65460.0,0,0,9.8,0,0,4.2,0,0,186.0,0,0,25.8,0
A06428,SOLVE027,581,591.0,A,0,9.2,1,0,0.026,0,0,1048.0,0,0,57740.0,0,0,116.6,0,0,8.6,0,0,2574.0,0,0,41.0,0
A04785,SOLVE027,591,601.0,A,0,9.2,1,0,0.068,0,0,1078.0,0,0,55520.0,0,0,91.0,0,0,92.8,0,0,5378.0,0,0,239.8,0
A05410,SOLVE027,601,611.0,A,0,9.2,1,0,0.048,0,0,650.0,0,0,62360.0,0,0,23.8,0,0,56.4,0,0,2842.0,0,0,123.8,0
A05026,SOLVE027,611,621.0,A,0,9.2,1,0,0.06,0,0,1436.0,0,0,56220.0,0,0,14.6,0,0,10.4,0,0,1584.0,0,0,25.4,0
A05205,SOLVE027,621,631.0,A,0,9.2,1,0,0.054,0,0,1068.0,0,0,55720.0,0,0,42.6,0,0,8.0,0,0,1464.0,0,0,29.6,0
A04833,SOLVE027,631,641.0,A,0,9.2,1,0,0.066,0,0,1456.0,0,0,64680.0,0,0,45.2,0,0,9.2,0,0,1650.0,0,0,25.0,0
A03984,SOLVE027,641,651.0,A,0,9.2,1,0,0.106,0,0,2736.0,0,0,59180.0,0,0,70.2,0,0,8.4,0,0,3690.0,0,0,24.8,0
A03041,SOLVE027,651,661.0,A,0,9.2,1,0,0.182,0,0,1754.0,0,0,59060.0,0,0,53.2,0,0,972.8,0,0,18080.0,0,0,1695.0,0
A04944,SOLVE027,661,671.0,A,0,9.2,1,0,0.062,0,0,732.0,0,0,57500.0,0,0,39.4,0,0,12.8,0,0,5920.0,0,0,50.6,0
A05622,SOLVE027,671,681.0,A,0,9.2,1,0,0.042,0,0,802.0,0,0,57040.0,0,0,54.4,0,0,12.8,0,0,3230.0,0,0,47.0,0
A03553,SOLVE027,681,691.0,A,0,9.2,1,0,0.136,0,0,3702.0,0,0,42200.0,0,0,189.6,0,0,10.4,0,0,5540.0,0,0,47.0,0
A03978,SOLVE027,691,701.0,A,0,9.2,1,0,0.106,0,0,1786.0,0,0,48260.0,0,0,89.8,0,0,12.4,0,0,4850.0,0,0,46.4,0
A06094,SOLVE027,701,711.0,A,0,9.2,1,0,0.032,0,0,579.8,0,0,63260.0,0,0,47.6,0,0,7.2,0,0,2070.0,0,0,48.0,0
A05784,SOLVE027,711,721.0,A,0,9.2,1,0,0.038,0,0,784.0,0,0,60960.0,0,0,64.6,0,0,9.2,0,0,2280.0,0,0,46.6,0
A05179,SOLVE027,721,731.0,A,0,9.2,1,0,0.054,0,0,1380.0,0,0,47540.0,0,0,62.6,0,0,10.4,0,0,1864.0,0,0,39.2,0
