Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,As_raw,As_trunc_flag,As_clean,As_missing_flag,Au_raw,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_raw,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_raw,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_raw,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_raw,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_raw,S_trunc_flag,S_clean,S_missing_flag,Zn_raw,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A08457,SOLVE008,621,631.0,,<0.005,172.2,48280.0,2.8,12.8,17370.0,35.4,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,172.2,0,172.2,0,48280.0,0,48280.0,0,2.8,0,2.8,0,12.8,0,12.8,0,17370.0,0,17370.0,0,35.4,0,35.4,0
A08451,SOLVE008,631,641.0,,<0.005,223.6,55620.0,10.2,8.8,25420.0,39.8,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,223.6,0,223.6,0,55620.0,0,55620.0,0,10.2,0,10.2,0,8.8,0,8.8,0,25420.0,0,25420.0,0,39.8,0,39.8,0
A08444,SOLVE008,641,651.0,,<0.005,94.0,56800.0,6.6,10.8,26860.0,39.0,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,94.0,0,94.0,0,56800.0,0,56800.0,0,6.6,0,6.6,0,10.8,0,10.8,0,26860.0,0,26860.0,0,39.0,0,39.0,0
A08437,SOLVE008,651,661.0,,<0.005,143.4,54300.0,4.8,13.2,18720.0,40.6,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,143.4,0,143.4,0,54300.0,0,54300.0,0,4.8,0,4.8,0,13.2,0,13.2,0,18720.0,0,18720.0,0,40.6,0,40.6,0
A08428,SOLVE008,661,671.0,,<0.005,182.8,57480.0,10.8,10.4,17770.0,48.0,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,182.8,0,182.8,0,57480.0,0,57480.0,0,10.8,0,10.8,0,10.4,0,10.4,0,17770.0,0,17770.0,0,48.0,0,48.0,0
A08416,SOLVE008,671,681.0,,<0.005,38.6,55560.0,4.4,6.6,598.0,29.2,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,38.6,0,38.6,0,55560.0,0,55560.0,0,4.4,0,4.4,0,6.6,0,6.6,0,598.0,0,598.0,0,29.2,0,29.2,0
A08406,SOLVE008,681,691.0,,<0.005,210.2,66360.0,8.6,5.6,1946.0,40.8,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,210.2,0,210.2,0,66360.0,0,66360.0,0,8.6,0,8.6,0,5.6,0,5.6,0,1946.0,0,1946.0,0,40.8,0,40.8,0
A08397,SOLVE008,691,701.0,,<0.005,429.4,60140.0,22.4,8.0,1780.0,39.6,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,429.4,0,429.4,0,60140.0,0,60140.0,0,22.4,0,22.4,0,8.0,0,8.0,0,1780.0,0,1780.0,0,39.6,0,39.6,0
A08390,SOLVE008,701,711.0,,<0.005,188.4,64740.0,21.0,6.2,2326.0,78.2,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,188.4,0,188.4,0,64740.0,0,64740.0,0,21.0,0,21.0,0,6.2,0,6.2,0,2326.0,0,2326.0,0,78.2,0,78.2,0
A07836,SOLVE008,711,721.0,,0.008,483.2,59540.0,33.4,8.4,2366.0,43.2,A,nan,0,9.2,1,0.008,0,0.008,0,483.2,0,483.2,0,59540.0,0,59540.0,0,33.4,0,33.4,0,8.4,0,8.4,0,2366.0,0,2366.0,0,43.2,0,43.2,0
A07712,SOLVE008,721,731.0,,0.009,231.8,45280.0,5.8,8.0,10196.0,30.8,A,nan,0,9.2,1,0.009,0,0.009,0,231.8,0,231.8,0,45280.0,0,45280.0,0,5.8,0,5.8,0,8.0,0,8.0,0,10196.0,0,10196.0,0,30.8,0,30.8,0
A07237,SOLVE008,731,741.0,,0.014,229.0,43960.0,8.8,8.4,19950.0,33.8,A,nan,0,9.2,1,0.014,0,0.014,0,229.0,0,229.0,0,43960.0,0,43960.0,0,8.8,0,8.8,0,8.4,0,8.4,0,19950.0,0,19950.0,0,33.8,0,33.8,0
A07319,SOLVE008,741,751.0,,0.013,278.0,69860.0,8.2,9.6,32560.0,23.8,A,nan,0,9.2,1,0.013,0,0.013,0,278.0,0,278.0,0,69860.0,0,69860.0,0,8.2,0,8.2,0,9.6,0,9.6,0,32560.0,0,32560.0,0,23.8,0,23.8,0
A07317,SOLVE008,751,761.0,,0.013,209.8,62340.0,7.0,5.6,13070.0,28.2,A,nan,0,9.2,1,0.013,0,0.013,0,209.8,0,209.8,0,62340.0,0,62340.0,0,7.0,0,7.0,0,5.6,0,5.6,0,13070.0,0,13070.0,0,28.2,0,28.2,0
A07706,SOLVE008,761,771.0,,0.009,209.0,68160.0,5.6,46.0,17560.0,29.8,A,nan,0,9.2,1,0.009,0,0.009,0,209.0,0,209.0,0,68160.0,0,68160.0,0,5.6,0,5.6,0,46.0,0,46.0,0,17560.0,0,17560.0,0,29.8,0,29.8,0
A04548,SOLVE008,771,781.0,,0.078,842.0,74640.0,7.2,25.4,29220.0,60.0,A,nan,0,9.2,1,0.078,0,0.078,0,842.0,0,842.0,0,74640.0,0,74640.0,0,7.2,0,7.2,0,25.4,0,25.4,0,29220.0,0,29220.0,0,60.0,0,60.0,0
A05876,SOLVE008,781,791.0,,0.036,770.0,78940.0,9.6,8.8,18240.0,29.8,A,nan,0,9.2,1,0.036,0,0.036,0,770.0,0,770.0,0,78940.0,0,78940.0,0,9.6,0,9.6,0,8.8,0,8.8,0,18240.0,0,18240.0,0,29.8,0,29.8,0
A05251,SOLVE008,791,801.0,,0.052,1026.0,48080.0,14.4,188.0,8350.0,27.8,A,nan,0,9.2,1,0.052,0,0.052,0,1026.0,0,1026.0,0,48080.0,0,48080.0,0,14.4,0,14.4,0,188.0,0,188.0,0,8350.0,0,8350.0,0,27.8,0,27.8,0
A03613,SOLVE008,801,811.0,,0.132,2554.0,66320.0,27.8,7.6,17540.0,35.2,A,nan,0,9.2,1,0.132,0,0.132,0,2554.0,0,2554.0,0,66320.0,0,66320.0,0,27.8,0,27.8,0,7.6,0,7.6,0,17540.0,0,17540.0,0,35.2,0,35.2,0
A05780,SOLVE008,811,821.0,,0.038,670.0,68320.0,9.2,6.8,9570.0,28.6,A,nan,0,9.2,1,0.038,0,0.038,0,670.0,0,670.0,0,68320.0,0,68320.0,0,9.2,0,9.2,0,6.8,0,6.8,0,9570.0,0,9570.0,0,28.6,0,28.6,0
A04466,SOLVE008,821,831.0,,0.081,1449.0,57800.0,26.4,6.4,2310.0,29.4,A,nan,0,9.2,1,0.081,0,0.081,0,1449.0,0,1449.0,0,57800.0,0,57800.0,0,26.4,0,26.4,0,6.4,0,6.4,0,2310.0,0,2310.0,0,29.4,0,29.4,0
A04575,SOLVE008,831,841.0,,0.076,1154.0,50460.0,34.2,9.8,1944.0,47.8,A,nan,0,9.2,1,0.076,0,0.076,0,1154.0,0,1154.0,0,50460.0,0,50460.0,0,34.2,0,34.2,0,9.8,0,9.8,0,1944.0,0,1944.0,0,47.8,0,47.8,0
A05006,SOLVE010,521,531.0,,0.06,1894.0,47180.0,31.6,11.6,3940.0,33.2,A,nan,0,9.2,1,0.06,0,0.06,0,1894.0,0,1894.0,0,47180.0,0,47180.0,0,31.6,0,31.6,0,11.6,0,11.6,0,3940.0,0,3940.0,0,33.2,0,33.2,0
A04879,SOLVE010,531,541.0,,0.064,1180.0,56720.0,50.8,8.8,16540.0,25.8,A,nan,0,9.2,1,0.064,0,0.064,0,1180.0,0,1180.0,0,56720.0,0,56720.0,0,50.8,0,50.8,0,8.8,0,8.8,0,16540.0,0,16540.0,0,25.8,0,25.8,0
A05608,SOLVE010,541,551.0,,0.042,876.0,87940.0,18.8,3.6,4459.0,22.8,A,nan,0,9.2,1,0.042,0,0.042,0,876.0,0,876.0,0,87940.0,0,87940.0,0,18.8,0,18.8,0,3.6,0,3.6,0,4459.0,0,4459.0,0,22.8,0,22.8,0
A05176,SOLVE010,551,561.0,,0.054,1112.0,86900.0,43.2,4.4,1557.0,24.6,A,nan,0,9.2,1,0.054,0,0.054,0,1112.0,0,1112.0,0,86900.0,0,86900.0,0,43.2,0,43.2,0,4.4,0,4.4,0,1557.0,0,1557.0,0,24.6,0,24.6,0
A04852,SOLVE011,791,801.0,,0.065,1223.0,52220.0,14.4,4.4,24480.0,18.2,A,nan,0,9.2,1,0.065,0,0.065,0,1223.0,0,1223.0,0,52220.0,0,52220.0,0,14.4,0,14.4,0,4.4,0,4.4,0,24480.0,0,24480.0,0,18.2,0,18.2,0
A04020,SOLVE011,801,811.0,,0.104,1556.0,57460.0,24.8,4.0,40480.0,20.0,A,nan,0,9.2,1,0.104,0,0.104,0,1556.0,0,1556.0,0,57460.0,0,57460.0,0,24.8,0,24.8,0,4.0,0,4.0,0,40480.0,0,40480.0,0,20.0,0,20.0,0
A05123,SOLVE011,811,821.0,,0.056,929.2,58400.0,15.4,4.8,46860.0,15.8,A,nan,0,9.2,1,0.056,0,0.056,0,929.2,0,929.2,0,58400.0,0,58400.0,0,15.4,0,15.4,0,4.8,0,4.8,0,46860.0,0,46860.0,0,15.8,0,15.8,0
A05510,SOLVE011,821,831.0,,0.045,730.8,45780.0,16.6,5.2,29600.0,18.0,A,nan,0,9.2,1,0.045,0,0.045,0,730.8,0,730.8,0,45780.0,0,45780.0,0,16.6,0,16.6,0,5.2,0,5.2,0,29600.0,0,29600.0,0,18.0,0,18.0,0
A05983,SOLVE011,831,841.0,,0.034,349.0,66260.0,9.4,7.2,33760.0,21.0,A,nan,0,9.2,1,0.034,0,0.034,0,349.0,0,349.0,0,66260.0,0,66260.0,0,9.4,0,9.4,0,7.2,0,7.2,0,33760.0,0,33760.0,0,21.0,0,21.0,0
A05793,SOLVE011,841,851.0,,0.038,299.0,71820.0,2.2,5.2,24030.0,22.6,A,nan,0,9.2,1,0.038,0,0.038,0,299.0,0,299.0,0,71820.0,0,71820.0,0,2.2,0,2.2,0,5.2,0,5.2,0,24030.0,0,24030.0,0,22.6,0,22.6,0
A06490,SOLVE011,851,861.0,,0.025,292.0,63540.0,1.4,26.8,21880.0,32.6,A,nan,0,9.2,1,0.025,0,0.025,0,292.0,0,292.0,0,63540.0,0,63540.0,0,1.4,0,1.4,0,26.8,0,26.8,0,21880.0,0,21880.0,0,32.6,0,32.6,0
A04362,SOLVE015,861,871.0,,0.086,1352.4,45520.0,3.0,3.0,1476.0,24.0,A,nan,0,9.2,1,0.086,0,0.086,0,1352.4,0,1352.4,0,45520.0,0,45520.0,0,3.0,0,3.0,0,3.0,0,3.0,0,1476.0,0,1476.0,0,24.0,0,24.0,0
A04273,SOLVE015,871,881.0,,0.09,1602.8,42860.0,3.0,3.0,2063.6,24.8,A,nan,0,9.2,1,0.09,0,0.09,0,1602.8,0,1602.8,0,42860.0,0,42860.0,0,3.0,0,3.0,0,3.0,0,3.0,0,2063.6,0,2063.6,0,24.8,0,24.8,0
A02928,SOLVE015,881,891.0,,0.194,1352.6,47060.0,4.0,15.0,7856.6,98.8,A,nan,0,9.2,1,0.194,0,0.194,0,1352.6,0,1352.6,0,47060.0,0,47060.0,0,4.0,0,4.0,0,15.0,0,15.0,0,7856.6,0,7856.6,0,98.8,0,98.8,0
A03783,SOLVE015,891,901.0,,0.118,1598.0,46640.0,3.8,3.0,4310.0,36.4,A,nan,0,9.2,1,0.118,0,0.118,0,1598.0,0,1598.0,0,46640.0,0,46640.0,0,3.8,0,3.8,0,3.0,0,3.0,0,4310.0,0,4310.0,0,36.4,0,36.4,0
A03884,SOLVE015,901,910.5,,0.111578947,2028.421053,38442.10526,8.0,3.0,3345.157895,22.63157895,A,nan,0,9.2,1,0.111578947,0,0.111578947,0,2028.421053,0,2028.421053,0,38442.10526,0,38442.10526,0,8.0,0,8.0,0,3.0,0,3.0,0,3345.157895,0,3345.157895,0,22.63157895,0,22.63157895,0
A03549,SOLVE016,671,681.0,,0.136,1282.0,56700.0,18.2,50.6,6258.0,131.0,A,nan,0,9.2,1,0.136,0,0.136,0,1282.0,0,1282.0,0,56700.0,0,56700.0,0,18.2,0,18.2,0,50.6,0,50.6,0,6258.0,0,6258.0,0,131.0,0,131.0,0
A04164,SOLVE016,681,691.0,,0.096,1268.2,60200.0,3.0,3.0,2986.0,85.2,A,nan,0,9.2,1,0.096,0,0.096,0,1268.2,0,1268.2,0,60200.0,0,60200.0,0,3.0,0,3.0,0,3.0,0,3.0,0,2986.0,0,2986.0,0,85.2,0,85.2,0
A05387,SOLVE016,691,701.0,,0.048,789.6,58920.0,9.6,3.0,1890.2,64.6,A,nan,0,9.2,1,0.048,0,0.048,0,789.6,0,789.6,0,58920.0,0,58920.0,0,9.6,0,9.6,0,3.0,0,3.0,0,1890.2,0,1890.2,0,64.6,0,64.6,0
A04722,SOLVE016,701,711.0,,0.07,1070.8,53960.0,52.6,3.0,600.4,31.2,A,nan,0,9.2,1,0.07,0,0.07,0,1070.8,0,1070.8,0,53960.0,0,53960.0,0,52.6,0,52.6,0,3.0,0,3.0,0,600.4,0,600.4,0,31.2,0,31.2,0
A04678,SOLVE016,711,721.0,,0.072,2069.8,57460.0,19.8,3.0,1875.4,40.4,A,nan,0,9.2,1,0.072,0,0.072,0,2069.8,0,2069.8,0,57460.0,0,57460.0,0,19.8,0,19.8,0,3.0,0,3.0,0,1875.4,0,1875.4,0,40.4,0,40.4,0
A04441,SOLVE016,721,731.0,,0.082,1900.0,45920.0,9.0,3.0,2888.0,30.8,A,nan,0,9.2,1,0.082,0,0.082,0,1900.0,0,1900.0,0,45920.0,0,45920.0,0,9.0,0,9.0,0,3.0,0,3.0,0,2888.0,0,2888.0,0,30.8,0,30.8,0
A05014,SOLVE016,731,741.0,,0.06,1229.4,64040.0,18.2,3.0,1699.6,38.2,A,nan,0,9.2,1,0.06,0,0.06,0,1229.4,0,1229.4,0,64040.0,0,64040.0,0,18.2,0,18.2,0,3.0,0,3.0,0,1699.6,0,1699.6,0,38.2,0,38.2,0
A04168,SOLVE016,741,751.0,,0.096,1378.2,69420.0,34.0,4.4,12148.0,69.8,A,nan,0,9.2,1,0.096,0,0.096,0,1378.2,0,1378.2,0,69420.0,0,69420.0,0,34.0,0,34.0,0,4.4,0,4.4,0,12148.0,0,12148.0,0,69.8,0,69.8,0
A04945,SOLVE016,751,761.0,,0.062,1357.6,56180.0,6.0,3.0,1195.2,28.4,A,nan,0,9.2,1,0.062,0,0.062,0,1357.6,0,1357.6,0,56180.0,0,56180.0,0,6.0,0,6.0,0,3.0,0,3.0,0,1195.2,0,1195.2,0,28.4,0,28.4,0
A04595,SOLVE016,761,771.0,,0.076,1546.4,57380.0,9.8,3.0,2062.4,27.6,A,nan,0,9.2,1,0.076,0,0.076,0,1546.4,0,1546.4,0,57380.0,0,57380.0,0,9.8,0,9.8,0,3.0,0,3.0,0,2062.4,0,2062.4,0,27.6,0,27.6,0
A05023,SOLVE016,771,781.0,,0.06,1433.6,61580.0,10.2,3.0,5189.4,54.6,A,nan,0,9.2,1,0.06,0,0.06,0,1433.6,0,1433.6,0,61580.0,0,61580.0,0,10.2,0,10.2,0,3.0,0,3.0,0,5189.4,0,5189.4,0,54.6,0,54.6,0
A03315,SOLVE016,781,791.0,,0.156,3395.2,57800.0,33.6,3.0,3067.4,32.2,A,nan,0,9.2,1,0.156,0,0.156,0,3395.2,0,3395.2,0,57800.0,0,57800.0,0,33.6,0,33.6,0,3.0,0,3.0,0,3067.4,0,3067.4,0,32.2,0,32.2,0
A03359,SOLVE016,791,801.0,,0.152,3978.2,55900.0,8.6,3.4,5356.0,49.4,A,nan,0,9.2,1,0.152,0,0.152,0,3978.2,0,3978.2,0,55900.0,0,55900.0,0,8.6,0,8.6,0,3.4,0,3.4,0,5356.0,0,5356.0,0,49.4,0,49.4,0
A06999,SOLVE017,1141,1151.0,,0.017,57.4,42120.0,2.8,7.6,3510.0,27.0,A,nan,0,9.2,1,0.017,0,0.017,0,57.4,0,57.4,0,42120.0,0,42120.0,0,2.8,0,2.8,0,7.6,0,7.6,0,3510.0,0,3510.0,0,27.0,0,27.0,0
A08124,SOLVE017,1151,1161.0,,0.006,104.2,43820.0,4.2,8.8,4720.0,31.4,A,nan,0,9.2,1,0.006,0,0.006,0,104.2,0,104.2,0,43820.0,0,43820.0,0,4.2,0,4.2,0,8.8,0,8.8,0,4720.0,0,4720.0,0,31.4,0,31.4,0
A07591,SOLVE017,1161,1171.0,,0.01,218.2,39120.0,3.0,8.8,8504.0,31.0,A,nan,0,9.2,1,0.01,0,0.01,0,218.2,0,218.2,0,39120.0,0,39120.0,0,3.0,0,3.0,0,8.8,0,8.8,0,8504.0,0,8504.0,0,31.0,0,31.0,0
A07720,SOLVE017,1171,1181.0,,0.009,210.8,48020.0,5.0,10.4,1280.0,43.0,A,nan,0,9.2,1,0.009,0,0.009,0,210.8,0,210.8,0,48020.0,0,48020.0,0,5.0,0,5.0,0,10.4,0,10.4,0,1280.0,0,1280.0,0,43.0,0,43.0,0
A08133,SOLVE017,1181,1191.0,,0.006,160.6,39360.0,3.6,5.2,476.0,37.4,A,nan,0,9.2,1,0.006,0,0.006,0,160.6,0,160.6,0,39360.0,0,39360.0,0,3.6,0,3.6,0,5.2,0,5.2,0,476.0,0,476.0,0,37.4,0,37.4,0
A07595,SOLVE017,1191,1201.0,,0.01,181.8,39720.0,3.6,10.4,464.0,38.8,A,nan,0,9.2,1,0.01,0,0.01,0,181.8,0,181.8,0,39720.0,0,39720.0,0,3.6,0,3.6,0,10.4,0,10.4,0,464.0,0,464.0,0,38.8,0,38.8,0
A08427,SOLVE017,1201,1211.0,,<0.005,142.8,39140.0,3.0,14.0,410.0,42.2,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,142.8,0,142.8,0,39140.0,0,39140.0,0,3.0,0,3.0,0,14.0,0,14.0,0,410.0,0,410.0,0,42.2,0,42.2,0
A08432,SOLVE017,1211,1221.0,,<0.005,112.4,40700.0,2.8,14.8,418.0,51.4,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,112.4,0,112.4,0,40700.0,0,40700.0,0,2.8,0,2.8,0,14.8,0,14.8,0,418.0,0,418.0,0,51.4,0,51.4,0
A08138,SOLVE017,1221,1231.0,,0.006,145.0,41820.0,3.6,10.8,332.0,53.6,A,nan,0,9.2,1,0.006,0,0.006,0,145.0,0,145.0,0,41820.0,0,41820.0,0,3.6,0,3.6,0,10.8,0,10.8,0,332.0,0,332.0,0,53.6,0,53.6,0
A07515,SOLVE017,1231,1241.0,,0.011,156.0,,3.6,16.8,306.0,62.6,A,nan,0,9.2,1,0.011,0,0.011,0,156.0,0,156.0,0,nan,0,49020.0,1,3.6,0,3.6,0,16.8,0,16.8,0,306.0,0,306.0,0,62.6,0,62.6,0
A07154,SOLVE021,811,821.0,,0.015,86.2,91520.0,12.6,6.0,74980.0,16.8,A,nan,0,9.2,1,0.015,0,0.015,0,86.2,0,86.2,0,91520.0,0,91520.0,0,12.6,0,12.6,0,6.0,0,6.0,0,74980.0,0,74980.0,0,16.8,0,16.8,0
A07702,SOLVE021,821,831.0,,0.009,522.0,91260.0,3.6,6.8,60420.0,29.2,A,nan,0,9.2,1,0.009,0,0.009,0,522.0,0,522.0,0,91260.0,0,91260.0,0,3.6,0,3.6,0,6.8,0,6.8,0,60420.0,0,60420.0,0,29.2,0,29.2,0
A06646,SOLVE021,831,841.0,,0.022,180.4,79300.0,2.2,6.4,50700.0,32.6,A,nan,0,9.2,1,0.022,0,0.022,0,180.4,0,180.4,0,79300.0,0,79300.0,0,2.2,0,2.2,0,6.4,0,6.4,0,50700.0,0,50700.0,0,32.6,0,32.6,0
A06303,SOLVE021,841,851.0,,0.028,264.0,72600.0,2.6,6.4,48060.0,36.6,A,nan,0,9.2,1,0.028,0,0.028,0,264.0,0,264.0,0,72600.0,0,72600.0,0,2.6,0,2.6,0,6.4,0,6.4,0,48060.0,0,48060.0,0,36.6,0,36.6,0
A07230,SOLVE021,851,861.0,,0.014,150.8,74460.0,5.0,5.2,44940.0,34.2,A,nan,0,9.2,1,0.014,0,0.014,0,150.8,0,150.8,0,74460.0,0,74460.0,0,5.0,0,5.0,0,5.2,0,5.2,0,44940.0,0,44940.0,0,34.2,0,34.2,0
A07399,SOLVE021,861,871.0,,0.012,169.6,66480.0,2.0,5.2,34540.0,30.8,A,nan,0,9.2,1,0.012,0,0.012,0,169.6,0,169.6,0,66480.0,0,66480.0,0,2.0,0,2.0,0,5.2,0,5.2,0,34540.0,0,34540.0,0,30.8,0,30.8,0
A06606,SOLVE021,871,881.0,,0.023,128.2,74360.0,2.8,8.0,30840.0,37.4,A,nan,0,9.2,1,0.023,0,0.023,0,128.2,0,128.2,0,74360.0,0,74360.0,0,2.8,0,2.8,0,8.0,0,8.0,0,30840.0,0,30840.0,0,37.4,0,37.4,0
A06212,SOLVE021,881,891.0,,0.03,250.4,82100.0,4.0,8.8,43920.0,33.4,A,nan,0,9.2,1,0.03,0,0.03,0,250.4,0,250.4,0,82100.0,0,82100.0,0,4.0,0,4.0,0,8.8,0,8.8,0,43920.0,0,43920.0,0,33.4,0,33.4,0
A04949,SOLVE021,891,901.0,,0.062,456.6,70120.0,3.0,8.4,36260.0,36.4,A,nan,0,9.2,1,0.062,0,0.062,0,456.6,0,456.6,0,70120.0,0,70120.0,0,3.0,0,3.0,0,8.4,0,8.4,0,36260.0,0,36260.0,0,36.4,0,36.4,0
A06419,SOLVE021,901,911.0,,0.026,176.4,53820.0,4.2,7.2,41520.0,26.6,A,nan,0,9.2,1,0.026,0,0.026,0,176.4,0,176.4,0,53820.0,0,53820.0,0,4.2,0,4.2,0,7.2,0,7.2,0,41520.0,0,41520.0,0,26.6,0,26.6,0
A05409,SOLVE021,911,921.0,,0.048,115.6,56560.0,5.0,6.0,43820.0,36.8,A,nan,0,9.2,1,0.048,0,0.048,0,115.6,0,115.6,0,56560.0,0,56560.0,0,5.0,0,5.0,0,6.0,0,6.0,0,43820.0,0,43820.0,0,36.8,0,36.8,0
A05818,SOLVE021,921,931.0,,0.038,113.8,77420.0,4.4,8.0,63940.0,37.2,A,nan,0,9.2,1,0.038,0,0.038,0,113.8,0,113.8,0,77420.0,0,77420.0,0,4.4,0,4.4,0,8.0,0,8.0,0,63940.0,0,63940.0,0,37.2,0,37.2,0
A06224,SOLVE021,931,941.0,,0.03,68.2,74000.0,5.4,6.0,59460.0,32.8,A,nan,0,9.2,1,0.03,0,0.03,0,68.2,0,68.2,0,74000.0,0,74000.0,0,5.4,0,5.4,0,6.0,0,6.0,0,59460.0,0,59460.0,0,32.8,0,32.8,0
A06227,SOLVE021,941,951.0,,0.03,323.4,62780.0,3.6,2.8,35720.0,28.6,A,nan,0,9.2,1,0.03,0,0.03,0,323.4,0,323.4,0,62780.0,0,62780.0,0,3.6,0,3.6,0,2.8,0,2.8,0,35720.0,0,35720.0,0,28.6,0,28.6,0
A05951,SOLVE021,951,961.0,,0.035,215.4,53800.0,3.4,6.8,36980.0,34.0,A,nan,0,9.2,1,0.035,0,0.035,0,215.4,0,215.4,0,53800.0,0,53800.0,0,3.4,0,3.4,0,6.8,0,6.8,0,36980.0,0,36980.0,0,34.0,0,34.0,0
A06671,SOLVE021,961,971.0,,0.022,149.8,63220.0,3.2,3.2,31290.0,23.0,A,nan,0,9.2,1,0.022,0,0.022,0,149.8,0,149.8,0,63220.0,0,63220.0,0,3.2,0,3.2,0,3.2,0,3.2,0,31290.0,0,31290.0,0,23.0,0,23.0,0
A06431,SOLVE021,971,981.0,,0.026,201.4,73700.0,3.4,3.2,35620.0,28.6,A,nan,0,9.2,1,0.026,0,0.026,0,201.4,0,201.4,0,73700.0,0,73700.0,0,3.4,0,3.4,0,3.2,0,3.2,0,35620.0,0,35620.0,0,28.6,0,28.6,0
A07252,SOLVE021,981,991.0,,0.014,113.6,67260.0,3.6,2.4,14590.0,33.2,A,nan,0,9.2,1,0.014,0,0.014,0,113.6,0,113.6,0,67260.0,0,67260.0,0,3.6,0,3.6,0,2.4,0,2.4,0,14590.0,0,14590.0,0,33.2,0,33.2,0
A03020,SOLVE021,991,1001.0,,0.184,88.0,44240.0,2.6,2.0,8960.0,45.6,A,nan,0,9.2,1,0.184,0,0.184,0,88.0,0,88.0,0,44240.0,0,44240.0,0,2.6,0,2.6,0,2.0,0,2.0,0,8960.0,0,8960.0,0,45.6,0,45.6,0
A06230,SOLVE021,1001,1011.0,,0.03,125.8,51480.0,3.6,4.0,4330.0,34.0,A,nan,0,9.2,1,0.03,0,0.03,0,125.8,0,125.8,0,51480.0,0,51480.0,0,3.6,0,3.6,0,4.0,0,4.0,0,4330.0,0,4330.0,0,34.0,0,34.0,0
A06808,SOLVE021,1011,1021.0,,0.02,168.0,53420.0,1.2,5.2,5570.0,35.4,A,nan,0,9.2,1,0.02,0,0.02,0,168.0,0,168.0,0,53420.0,0,53420.0,0,1.2,0,1.2,0,5.2,0,5.2,0,5570.0,0,5570.0,0,35.4,0,35.4,0
A05640,SOLVE021,1021,1031.0,,0.042,116.8,42160.0,1.0,4.0,4350.0,26.4,A,nan,0,9.2,1,0.042,0,0.042,0,116.8,0,116.8,0,42160.0,0,42160.0,0,1.0,0,1.0,0,4.0,0,4.0,0,4350.0,0,4350.0,0,26.4,0,26.4,0
A06232,SOLVE021,1031,1041.0,,0.03,141.0,37920.0,2.6,4.8,18000.0,34.4,A,nan,0,9.2,1,0.03,0,0.03,0,141.0,0,141.0,0,37920.0,0,37920.0,0,2.6,0,2.6,0,4.8,0,4.8,0,18000.0,0,18000.0,0,34.4,0,34.4,0
A06234,SOLVE021,1041,1051.0,,0.03,149.2,47420.0,1.6,3.6,7460.0,32.0,A,nan,0,9.2,1,0.03,0,0.03,0,149.2,0,149.2,0,47420.0,0,47420.0,0,1.6,0,1.6,0,3.6,0,3.6,0,7460.0,0,7460.0,0,32.0,0,32.0,0
A04964,SOLVE021,1051,1061.0,,0.062,131.8,38500.0,3.8,2.0,8570.0,38.2,A,nan,0,9.2,1,0.062,0,0.062,0,131.8,0,131.8,0,38500.0,0,38500.0,0,3.8,0,3.8,0,2.0,0,2.0,0,8570.0,0,8570.0,0,38.2,0,38.2,0
A06948,SOLVE021,1061,1071.0,,0.018,105.6,25040.0,2.4,6.8,6480.0,97.6,A,nan,0,9.2,1,0.018,0,0.018,0,105.6,0,105.6,0,25040.0,0,25040.0,0,2.4,0,2.4,0,6.8,0,6.8,0,6480.0,0,6480.0,0,97.6,0,97.6,0
A06745,SOLVE021,1071,1081.0,,0.021,70.8,21580.0,1.6,12.8,3140.0,81.8,A,nan,0,9.2,1,0.021,0,0.021,0,70.8,0,70.8,0,21580.0,0,21580.0,0,1.6,0,1.6,0,12.8,0,12.8,0,3140.0,0,3140.0,0,81.8,0,81.8,0
A07611,SOLVE021,1081,1091.0,,0.01,185.0,31920.0,1.4,22.6,7940.0,171.6,A,nan,0,9.2,1,0.01,0,0.01,0,185.0,0,185.0,0,31920.0,0,31920.0,0,1.4,0,1.4,0,22.6,0,22.6,0,7940.0,0,7940.0,0,171.6,0,171.6,0
A07521,SOLVE021,1091,1101.0,,0.011,127.8,31660.0,1.8,9.6,5760.0,87.4,A,nan,0,9.2,1,0.011,0,0.011,0,127.8,0,127.8,0,31660.0,0,31660.0,0,1.8,0,1.8,0,9.6,0,9.6,0,5760.0,0,5760.0,0,87.4,0,87.4,0
